match	no	/api/v4/groups/*/deploy_tokens	/api/v4/groups/top%2Fsub/deploy_tokens	ENCODED id: misses
# ---- the API WRITE allows: `#`, because `*` is not enough (tail absorption) ----
# These two are the shapes cogworx's whole-instance write tier actually emits.
match	yes	/api/v4/projects/#/issues	/api/v4/projects/1234/issues	numeric id: the allow bites
match	yes	/api/v4/projects/#/issues	/api/v4/projects/1234/issues/9/notes	prefix covers the subtree
match	no	/api/v4/projects/#/issues	/api/v4/projects/grp%2Fproj/issues	ENCODED id: the allow FAILS CLOSED
match	no	/api/v4/projects/#/issues	/api/v4/projects/1234/access_tokens	a literal tail cannot be steered
match	no	/api/v4/projects/#/issues	/api/v4/projects/1234/issues_secret	nor extended past its boundary
# The dot-segment forms that used to reach this matcher are `reject` rows above:
# they never get here, which is the point.
match	yes	/api/v4/projects/#/merge_requests	/api/v4/projects/1234/merge_requests	numeric id: the allow bites
match	yes	/api/v4/projects/#/merge_requests	/api/v4/projects/1234/merge_requests/5/approve	prefix covers approve + merge (S2)
match	no	/api/v4/projects/#/merge_requests	/api/v4/projects/grp%2Fproj/merge_requests	ENCODED id: the allow FAILS CLOSED

# ---- TAIL ABSORPTION: why those allows use `#` and not `*` ----
# GitLab's `:id` is "ID or URL-encoded path", so the sandbox CHOOSES it. Pick an
# encoded path whose LAST component is the rule's own literal tail and `*` eats
# the first component, the tail is satisfied by the id's second, and the real
# resource rides through as prefix continuation -- reaching a token mint on a
# project named `issues` in any namespace the caller controls (push-to-create
# makes one). The paired tail deny misses the same request. `#` fails closed on
# all of it because a namespace component is not digits.
match	yes	/api/v4/projects/*/issues	/api/v4/projects/mygroup%2Fissues/access_tokens	`*` ABSORBS the tail: the allow reaches a token mint
match	no	/api/v4/projects/*/access_tokens	/api/v4/projects/mygroup%2Fissues/access_tokens	...and the paired deny misses the very same request
match	no	/api/v4/projects/#/issues	/api/v4/projects/mygroup%2Fissues/access_tokens	`#` FAILS CLOSED: `mygroup` is not digits
match	yes	/api/v4/projects/*/merge_requests	/api/v4/projects/mygroup%2Fmerge_requests/deploy_keys	the merge_requests twin
match	no	/api/v4/projects/#/merge_requests	/api/v4/projects/mygroup%2Fmerge_requests/deploy_keys	`#` FAILS CLOSED here too
match	no	/api/v4/projects/#/issues	/api/v4/projects/alice%2Fissues/variables	a PERSONAL namespace works the same way, and is refused
# Residual, pinned so it is not forgotten: `#` narrows the absorbed component to
# digits, it does not abolish absorption. A project at `<all-digit-namespace>/issues`
# is still reachable, and this residual is LIVE, not theoretical -- MEASURED against
# a real GitLab 18.5.7 on 2026-08-02, every step, not reasoned about:
#   POST /api/v4/groups?path=99            -> 201, id=12 full_path=99
#   POST /api/v4/projects (namespace_id=12,path=issues) -> 201
#   GET  /api/v4/projects/99%2Fissues      -> 200, resolves to 99/issues
# An earlier version of this comment claimed such a namespace would be
# "unaddressable by path, therefore theoretical". That is wrong, and wrong in an
# instructive way: it is TRUE that a bare numeric `:id` resolves as an ID (GET
# /api/v4/groups/99 looks up group id 99, not the group whose path is "99"), which
# is what makes the claim sound right. But the attack does not use a bare segment --
# it uses a TWO-segment path, and GitLab resolves `:id` as a PATH whenever it
# contains a `/`. So `99%2Fissues` addresses the project fine.
# What actually bounds the severity: nothing prevents such a namespace, and any user
# with group-creation rights can make one cheaply, but none exists on the deployment
# instance today (0 all-numeric among 255 top-level namespaces) and the SANDBOX
# cannot create one under this tier -- it would need an attacker with group-creation
# rights on the host plus a compromised agent already holding an issues/mr grant.
# The absolute fix is for the matcher to see the RAW segment and refuse an encoded
# slash inside a wildcard; deliberately not done here.
match	yes	/api/v4/projects/#/issues	/api/v4/projects/1234%2Fissues/access_tokens	the named residual: an ALL-DIGIT namespace component

# ...and the same absorption on a rule with NO WILDCARD AT ALL, which is the point:
# tail absorption belongs to PREFIX ALLOWS over an API with two addressing forms for
# one resource, not to the wildcard. cogworx's CONCRETE-repo tier allows a plain
# prefix on the server-resolved numeric id and has since Phase 3, long before any of
# this. Narrowest form of the residual (it needs a project at full_path
# "<the grant's own project id>/issues"), same shape, closed by the same deferred
# raw-segment fix. Pinned so nobody concludes the residual arrived with `#`.
match	yes	/api/v4/projects/1234/issues	/api/v4/projects/1234%2Fissues/access_tokens	NO wildcard: a resolved-id prefix absorbs the tail too
match	no	/api/v4/projects/1234/issues	/api/v4/projects/9999%2Fissues/access_tokens	a different numeric namespace is outside the grant

# ---- the footguns, pinned: never emit either of these as an ALLOW ----
match	yes	/api/v4/projects/*	/api/v4/projects/1234/access_tokens	star-terminated allow = no boundary at all
match	yes	/api/v4/projects/#	/api/v4/projects/1234/access_tokens	hash-terminated is no better -- it is still a prefix
